Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	402 ms		Content: America fred 66061 50
     [java] Duration:	2 ms		Content: America bob 987518 51
     [java] Duration:	2 ms		Content: America harry 718415 30
     [java] Duration:	2 ms		Content: America harry 749596 37
     [java] Duration:	2 ms		Content: America dave 875177 35
     [java] Duration:	2 ms		Content: America dave 431234 30
     [java] Duration:	2 ms		Content: America dave 846636 51
     [java] Duration:	2 ms		Content: America harry 697276 42
     [java] Duration:	2 ms		Content: America dave 798339 48
     [java] Duration:	2 ms		Content: America fred 432510 39
     [java] Duration:	2 ms		Content: America dave 710025 48
     [java] Duration:	2 ms		Content: America bob 639299 55
     [java] Duration:	2 ms		Content: America dave 888279 49
     [java] Duration:	2 ms		Content: America bob 601796 55
     [java] Duration:	15 ms		Content: America fred 282257 32
     [java] Duration:	2 ms		Content: America harry 237096 41
     [java] Duration:	2 ms		Content: America harry 515089 44
     [java] Duration:	2 ms		Content: America fred 564124 44
     [java] Duration:	2 ms		Content: America bob 51475 39
     [java] Duration:	2 ms		Content: America fred 7734 51
     [java] Duration:	2 ms		Content: America dave 843053 49
     [java] Duration:	2 ms		Content: America fred 638055 57
     [java] Duration:	2 ms		Content: America fred 561428 48
     [java] Duration:	2 ms		Content: America dave 351636 44
     [java] Duration:	2 ms		Content: America harry 489789 39
     [java] Duration:	2 ms		Content: America harry 852972 55
     [java] Duration:	2 ms		Content: America dave 57055 53
     [java] Duration:	25 ms		Content: America harry 393639 38
     [java] Duration:	2 ms		Content: America bob 554287 34
     [java] Duration:	2 ms		Content: America fred 966439 35
     [java] Duration:	2 ms		Content: America harry 50683 52
     [java] Duration:	2 ms		Content: America dave 686472 46
     [java] Duration:	2 ms		Content: America dave 209946 44
     [java] Duration:	2 ms		Content: America bob 1016795 34
     [java] Duration:	2 ms		Content: America harry 300759 59
     [java] Duration:	2 ms		Content: America fred 330315 59
     [java] Duration:	2 ms		Content: America dave 495314 56
     [java] Duration:	2 ms		Content: America bob 150244 56
     [java] Duration:	25 ms		Content: America fred 463221 36
     [java] Duration:	2 ms		Content: America harry 685628 33
     [java] Duration:	2 ms		Content: America fred 130183 48
     [java] Duration:	2 ms		Content: America harry 78249 55
     [java] Duration:	2 ms		Content: America dave 404266 57
     [java] Duration:	1 ms		Content: America fred 54572 53
     [java] Duration:	2 ms		Content: America fred 863026 41
     [java] Duration:	2 ms		Content: America dave 167516 54
     [java] Duration:	2 ms		Content: America fred 888431 56
     [java] Duration:	2 ms		Content: America bob 1016426 44
     [java] Duration:	2 ms		Content: America bob 394538 56
     [java] Duration:	2 ms		Content: America harry 785551 59
     [java] Duration:	2 ms		Content: America bob 492865 44
     [java] Duration:	2 ms		Content: America fred 741224 31
     [java] Duration:	2 ms		Content: America bob 523937 59
     [java] Duration:	2 ms		Content: America bob 663410 51
     [java] Duration:	22 ms		Content: America harry 37052 56
     [java] Duration:	2 ms		Content: America fred 828418 49
     [java] Duration:	2 ms		Content: America bob 468467 30
     [java] Duration:	2 ms		Content: America bob 237671 43
     [java] Duration:	2 ms		Content: America fred 536508 57
     [java] Duration:	2 ms		Content: America bob 447325 35
     [java] Duration:	2 ms		Content: America fred 546946 57
     [java] Duration:	2 ms		Content: America dave 114669 39
     [java] Duration:	2 ms		Content: America fred 435711 42
     [java] Duration:	2 ms		Content: America bob 745911 43
     [java] Duration:	2 ms		Content: America bob 487327 48
     [java] Duration:	2 ms		Content: America harry 898999 41
     [java] Duration:	2 ms		Content: America harry 727509 54
     [java] Duration:	2 ms		Content: America dave 375047 39
     [java] Duration:	2 ms		Content: America dave 342334 46
     [java] Duration:	3 ms		Content: America harry 590734 46
     [java] Duration:	2 ms		Content: America bob 326565 35
     [java] Duration:	2 ms		Content: America bob 396079 51
     [java] Duration:	23 ms		Content: America harry 156541 34
     [java] Duration:	2 ms		Content: America fred 524040 33
     [java] Duration:	2 ms		Content: America bob 1171 33
     [java] Duration:	2 ms		Content: America dave 578945 38
     [java] Duration:	2 ms		Content: America harry 306110 46
     [java] Duration:	2 ms		Content: America fred 422999 35
     [java] Duration:	2 ms		Content: America dave 169058 59
     [java] Duration:	2 ms		Content: America dave 873929 32
     [java] Duration:	2 ms		Content: America fred 845550 52
     [java] Duration:	4 ms		Content: America bob 53339 46
     [java] Duration:	2 ms		Content: America bob 849439 55
     [java] Duration:	2 ms		Content: America harry 244095 53
     [java] Duration:	2 ms		Content: America fred 1039296 56
     [java] Duration:	2 ms		Content: America dave 689642 44
     [java] Duration:	2 ms		Content: America fred 392058 59
     [java] Duration:	2 ms		Content: America dave 858052 41
     [java] Duration:	2 ms		Content: America bob 208370 36
     [java] Duration:	2 ms		Content: America dave 151971 44
     [java] Duration:	2 ms		Content: America harry 136099 56
     [java] Duration:	2 ms		Content: America dave 414374 50
     [java] Duration:	2 ms		Content: America harry 607863 50
     [java] Duration:	2 ms		Content: America harry 187611 52
     [java] Duration:	2 ms		Content: America harry 518225 36
     [java] Duration:	2 ms		Content: America bob 294849 32
     [java] Duration:	21 ms		Content: America harry 687141 43
     [java] Duration:	2 ms		Content: America harry 836908 49
     [java] Duration:	3 ms		Content: America dave 378393 31
     [java] Duration:	2 ms		Content: America bob 518052 47
     [java] Duration:	2 ms		Content: America harry 181953 35
     [java] Duration:	2 ms		Content: America fred 336602 42
     [java] Duration:	2 ms		Content: America harry 100488 34
     [java] Duration:	2 ms		Content: America dave 146025 57
     [java] Duration:	2 ms		Content: America harry 442258 54
     [java] Duration:	2 ms		Content: America fred 515773 51
     [java] Duration:	2 ms		Content: America harry 4699 40
     [java] Duration:	2 ms		Content: America harry 998113 53
     [java] Duration:	2 ms		Content: America bob 139877 30
     [java] Duration:	2 ms		Content: America dave 644237 56
     [java] Duration:	2 ms		Content: America bob 453407 48
     [java] Duration:	2 ms		Content: America fred 822305 45
     [java] Duration:	2 ms		Content: America bob 1027246 49
     [java] Duration:	2 ms		Content: America fred 914533 32
     [java] Duration:	3 ms		Content: America dave 692446 43
     [java] Duration:	2 ms		Content: America dave 455601 43
     [java] Duration:	2 ms		Content: America bob 860593 41
     [java] Duration:	2 ms		Content: America bob 535045 31
     [java] Duration:	25 ms		Content: America harry 346849 56
     [java] Duration:	2 ms		Content: America bob 30892 31
     [java] Duration:	2 ms		Content: America fred 927472 53
     [java] Duration:	2 ms		Content: America fred 939468 35
     [java] Duration:	2 ms		Content: America harry 947576 30
     [java] Duration:	2 ms		Content: America harry 279005 48
     [java] Duration:	2 ms		Content: America dave 663254 54
     [java] Duration:	2 ms		Content: America fred 290466 38
     [java] Duration:	2 ms		Content: America fred 113304 31
     [java] Duration:	2 ms		Content: America bob 108189 40
     [java] Duration:	2 ms		Content: America dave 615760 55
     [java] Duration:	2 ms		Content: America bob 919783 45
     [java] Duration:	3 ms		Content: America fred 236430 55
     [java] Duration:	1 ms		Content: America fred 880 53
     [java] Duration:	2 ms		Content: America bob 1007210 58
     [java] Duration:	2 ms		Content: America dave 643410 32
     [java] Duration:	1 ms		Content: America dave 457041 37
     [java] Duration:	2 ms		Content: America bob 966770 51
     [java] Duration:	2 ms		Content: America fred 747035 43
     [java] Duration:	27 ms		Content: America fred 499445 50
     [java] Duration:	2 ms		Content: America dave 167690 45
     [java] Duration:	2 ms		Content: America dave 34971 54
     [java] Duration:	2 ms		Content: America harry 157284 53
     [java] Duration:	2 ms		Content: America dave 518655 31
     [java] Duration:	2 ms		Content: America harry 63770 46
     [java] Duration:	2 ms		Content: America bob 239931 39
     [java] Duration:	2 ms		Content: America dave 387446 47
     [java] Duration:	2 ms		Content: America dave 247962 51
     [java] Duration:	2 ms		Content: America bob 3708 37
     [java] Duration:	2 ms		Content: America bob 222621 56
     [java] Duration:	2 ms		Content: America harry 584962 38
     [java] Duration:	2 ms		Content: America fred 189720 44
     [java] Duration:	2 ms		Content: America fred 124573 30
     [java] Duration:	2 ms		Content: America fred 257714 33
     [java] Duration:	2 ms		Content: America dave 282106 40
     [java] Duration:	26 ms		Content: America fred 836617 41
     [java] Duration:	2 ms		Content: America dave 165570 44
     [java] Duration:	2 ms		Content: America bob 759422 52
     [java] Duration:	2 ms		Content: America harry 449768 55
     [java] Duration:	2 ms		Content: America dave 227849 55
     [java] Duration:	2 ms		Content: America harry 476142 36
     [java] Duration:	2 ms		Content: America fred 292512 34
     [java] Duration:	2 ms		Content: America fred 741040 53
     [java] Duration:	2 ms		Content: America bob 439306 58
     [java] Duration:	2 ms		Content: America dave 101530 44
     [java] Duration:	2 ms		Content: America bob 35986 33
     [java] Duration:	2 ms		Content: America fred 544737 54
     [java] Duration:	2 ms		Content: America fred 624014 48
     [java] Duration:	2 ms		Content: America dave 912635 54
     [java] Duration:	2 ms		Content: America fred 227689 51
     [java] Duration:	2 ms		Content: America bob 902643 31
     [java] Duration:	2 ms		Content: America fred 942792 45
     [java] Duration:	2 ms		Content: America bob 285821 59
     [java] Duration:	2 ms		Content: America dave 430480 36
     [java] Duration:	2 ms		Content: America bob 214442 55
     [java] Duration:	18 ms		Content: America harry 87220 40
     [java] Duration:	2 ms		Content: America dave 630760 50
     [java] Duration:	2 ms		Content: America fred 94126 57
     [java] Duration:	2 ms		Content: America fred 343156 40
     [java] Duration:	2 ms		Content: America dave 452424 35
     [java] Duration:	2 ms		Content: America bob 978210 40
     [java] Duration:	2 ms		Content: America fred 540715 43
     [java] Duration:	2 ms		Content: America harry 213007 41
     [java] Duration:	2 ms		Content: America dave 24952 41
     [java] Duration:	2 ms		Content: America bob 518097 34
     [java] Duration:	2 ms		Content: America harry 830675 51
     [java] Duration:	2 ms		Content: America dave 405457 53
     [java] Duration:	2 ms		Content: America bob 333916 53
     [java] Duration:	2 ms		Content: America fred 861453 59
     [java] Duration:	2 ms		Content: America harry 763399 42
     [java] Duration:	2 ms		Content: America fred 53720 37
     [java] Duration:	2 ms		Content: America fred 685521 57
     [java] Duration:	3 ms		Content: America harry 461884 54
     [java] Duration:	2 ms		Content: America bob 783449 55
     [java] Duration:	24 ms		Content: America bob 172068 55
     [java] Duration:	3 ms		Content: America harry 896007 58
     [java] Duration:	3 ms		Content: America dave 83842 46
     [java] Duration:	24 ms		Content: America bob 259820 45
     [java] Duration:	2 ms		Content: America fred 37323 55
     [java] Duration:	2 ms		Content: America fred 253463 45
     [java] Duration:	3 ms		Content: America bob 519082 53
     [java] Duration:	2 ms		Content: America dave 682977 34
     [java] Duration:	2 ms		Content: America dave 628701 30
     [java] Duration:	43 ms		Content: America harry 22043 31
     [java] Duration:	2 ms		Content: America fred 373062 59
     [java] Duration:	2 ms		Content: America fred 691473 41
     [java] Duration:	2 ms		Content: America harry 509751 58
     [java] Duration:	2 ms		Content: America fred 34716 57
     [java] Duration:	2 ms		Content: America fred 879517 40
     [java] Duration:	2 ms		Content: America bob 581566 46
     [java] Duration:	2 ms		Content: America fred 1360 53
     [java] Duration:	3 ms		Content: America dave 994559 49
     [java] Duration:	2 ms		Content: America bob 164230 49
     [java] Duration:	2 ms		Content: America bob 476779 44
     [java] Duration:	3 ms		Content: America bob 100700 38
     [java] Duration:	2 ms		Content: America bob 171096 46
     [java] Duration:	25 ms		Content: America dave 355449 53
     [java] Duration:	19 ms		Content: America dave 353265 44
     [java] Duration:	2 ms		Content: America fred 942414 33
