Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	416 ms		Content: America bob 749220 56
     [java] Duration:	2 ms		Content: America dave 859808 31
     [java] Duration:	2 ms		Content: America harry 949017 40
     [java] Duration:	5 ms		Content: America bob 210131 33
     [java] Duration:	2 ms		Content: America dave 909198 45
     [java] Duration:	2 ms		Content: America bob 608480 35
     [java] Duration:	2 ms		Content: America dave 462080 57
     [java] Duration:	2 ms		Content: America harry 773064 44
     [java] Duration:	2 ms		Content: America bob 233452 37
     [java] Duration:	2 ms		Content: America fred 107664 58
     [java] Duration:	2 ms		Content: America fred 699419 56
     [java] Duration:	2 ms		Content: America dave 519498 38
     [java] Duration:	2 ms		Content: America fred 426037 58
     [java] Duration:	2 ms		Content: America dave 1008223 44
     [java] Duration:	2 ms		Content: America bob 921433 48
     [java] Duration:	2 ms		Content: America harry 622372 54
     [java] Duration:	2 ms		Content: America harry 1039181 56
     [java] Duration:	22 ms		Content: America bob 1046142 52
     [java] Duration:	2 ms		Content: America bob 594593 41
     [java] Duration:	2 ms		Content: America bob 805415 55
     [java] Duration:	2 ms		Content: America harry 90008 44
     [java] Duration:	2 ms		Content: America harry 576468 51
     [java] Duration:	2 ms		Content: America dave 712127 33
     [java] Duration:	2 ms		Content: America harry 592435 41
     [java] Duration:	1 ms		Content: America fred 545120 37
     [java] Duration:	2 ms		Content: America fred 362339 51
     [java] Duration:	2 ms		Content: America bob 680009 48
     [java] Duration:	2 ms		Content: America bob 171176 42
     [java] Duration:	2 ms		Content: America fred 131324 52
     [java] Duration:	2 ms		Content: America fred 525812 37
     [java] Duration:	2 ms		Content: America fred 881726 37
     [java] Duration:	21 ms		Content: America dave 535951 33
     [java] Duration:	2 ms		Content: America fred 452256 43
     [java] Duration:	2 ms		Content: America bob 182256 46
     [java] Duration:	2 ms		Content: America dave 452921 44
     [java] Duration:	2 ms		Content: America harry 892199 45
     [java] Duration:	2 ms		Content: America bob 222313 50
     [java] Duration:	2 ms		Content: America fred 142689 34
     [java] Duration:	2 ms		Content: America fred 782617 48
     [java] Duration:	2 ms		Content: America dave 46815 53
     [java] Duration:	2 ms		Content: America dave 876370 39
     [java] Duration:	2 ms		Content: America bob 92536 50
     [java] Duration:	3 ms		Content: America fred 338032 54
     [java] Duration:	2 ms		Content: America harry 215940 53
     [java] Duration:	22 ms		Content: America dave 209905 46
     [java] Duration:	2 ms		Content: America bob 124525 43
     [java] Duration:	2 ms		Content: America harry 837021 38
     [java] Duration:	2 ms		Content: America bob 42830 49
     [java] Duration:	2 ms		Content: America dave 588135 45
     [java] Duration:	2 ms		Content: America fred 74629 52
     [java] Duration:	2 ms		Content: America harry 597114 46
     [java] Duration:	2 ms		Content: America harry 574679 57
     [java] Duration:	2 ms		Content: America bob 863933 46
     [java] Duration:	3 ms		Content: America dave 908281 51
     [java] Duration:	2 ms		Content: America fred 794237 39
     [java] Duration:	2 ms		Content: America fred 613423 48
     [java] Duration:	2 ms		Content: America fred 866765 42
     [java] Duration:	23 ms		Content: America harry 209398 50
     [java] Duration:	2 ms		Content: America fred 660423 46
     [java] Duration:	2 ms		Content: America harry 562508 49
     [java] Duration:	2 ms		Content: America bob 962117 51
     [java] Duration:	2 ms		Content: America bob 729424 59
     [java] Duration:	2 ms		Content: America bob 294149 45
     [java] Duration:	2 ms		Content: America harry 428735 40
     [java] Duration:	2 ms		Content: America fred 330661 55
     [java] Duration:	2 ms		Content: America fred 120208 56
     [java] Duration:	2 ms		Content: America fred 238621 33
     [java] Duration:	2 ms		Content: America harry 98555 39
     [java] Duration:	2 ms		Content: America bob 534035 32
     [java] Duration:	2 ms		Content: America bob 826080 51
     [java] Duration:	2 ms		Content: America harry 24220 48
     [java] Duration:	23 ms		Content: America bob 5077 43
     [java] Duration:	1 ms		Content: America bob 533418 46
     [java] Duration:	24 ms		Content: America harry 111834 54
     [java] Duration:	2 ms		Content: America harry 994417 41
     [java] Duration:	2 ms		Content: America bob 504490 51
     [java] Duration:	22 ms		Content: America bob 393834 48
     [java] Duration:	2 ms		Content: America bob 845233 33
     [java] Duration:	2 ms		Content: America fred 144344 31
     [java] Duration:	2 ms		Content: America harry 223343 59
     [java] Duration:	2 ms		Content: America fred 974387 54
     [java] Duration:	2 ms		Content: America harry 462625 33
     [java] Duration:	2 ms		Content: America harry 877724 52
     [java] Duration:	2 ms		Content: America harry 897879 55
     [java] Duration:	2 ms		Content: America bob 216634 38
     [java] Duration:	2 ms		Content: America bob 2422 32
     [java] Duration:	2 ms		Content: America harry 52381 56
     [java] Duration:	2 ms		Content: America dave 158697 34
     [java] Duration:	2 ms		Content: America bob 561711 58
     [java] Duration:	22 ms		Content: America dave 18321 52
     [java] Duration:	2 ms		Content: America bob 205370 47
     [java] Duration:	2 ms		Content: America dave 360799 44
     [java] Duration:	2 ms		Content: America harry 462014 50
     [java] Duration:	2 ms		Content: America harry 890141 47
     [java] Duration:	1 ms		Content: America bob 49821 43
     [java] Duration:	2 ms		Content: America fred 947410 34
     [java] Duration:	2 ms		Content: America dave 1021818 30
     [java] Duration:	2 ms		Content: America fred 680504 50
     [java] Duration:	1 ms		Content: America bob 630297 35
     [java] Duration:	4 ms		Content: America harry 299568 42
     [java] Duration:	2 ms		Content: America bob 79644 33
     [java] Duration:	2 ms		Content: America dave 694717 39
     [java] Duration:	22 ms		Content: America dave 479120 47
     [java] Duration:	2 ms		Content: America dave 409906 35
     [java] Duration:	2 ms		Content: America bob 721641 53
     [java] Duration:	2 ms		Content: America dave 172240 47
     [java] Duration:	2 ms		Content: America bob 76190 41
     [java] Duration:	2 ms		Content: America harry 1015138 58
     [java] Duration:	1 ms		Content: America fred 381560 32
     [java] Duration:	2 ms		Content: America harry 347069 41
     [java] Duration:	2 ms		Content: America fred 24727 41
     [java] Duration:	2 ms		Content: America fred 354087 54
     [java] Duration:	2 ms		Content: America bob 24177 58
     [java] Duration:	2 ms		Content: America harry 164160 52
     [java] Duration:	1 ms		Content: America fred 354171 56
     [java] Duration:	2 ms		Content: America dave 754698 46
     [java] Duration:	22 ms		Content: America dave 235207 48
     [java] Duration:	2 ms		Content: America fred 124448 39
     [java] Duration:	2 ms		Content: America harry 564252 46
     [java] Duration:	1 ms		Content: America bob 196279 55
     [java] Duration:	2 ms		Content: America dave 485319 49
     [java] Duration:	2 ms		Content: America dave 586661 34
     [java] Duration:	2 ms		Content: America bob 245517 31
     [java] Duration:	2 ms		Content: America dave 858945 41
     [java] Duration:	2 ms		Content: America harry 533201 45
     [java] Duration:	2 ms		Content: America harry 638913 32
     [java] Duration:	2 ms		Content: America dave 816019 42
     [java] Duration:	2 ms		Content: America harry 259507 49
     [java] Duration:	2 ms		Content: America harry 992214 57
     [java] Duration:	2 ms		Content: America fred 307653 39
     [java] Duration:	22 ms		Content: America harry 517591 55
     [java] Duration:	2 ms		Content: America dave 201892 48
     [java] Duration:	2 ms		Content: America bob 900537 48
     [java] Duration:	2 ms		Content: America harry 153210 44
     [java] Duration:	2 ms		Content: America harry 474747 44
     [java] Duration:	2 ms		Content: America fred 242322 34
     [java] Duration:	3 ms		Content: America fred 940405 41
     [java] Duration:	2 ms		Content: America dave 13781 42
     [java] Duration:	2 ms		Content: America harry 458344 40
     [java] Duration:	2 ms		Content: America bob 390080 55
     [java] Duration:	2 ms		Content: America harry 928368 52
     [java] Duration:	2 ms		Content: America dave 681985 38
     [java] Duration:	2 ms		Content: America harry 49152 40
     [java] Duration:	23 ms		Content: America harry 745253 42
     [java] Duration:	2 ms		Content: America dave 117163 46
     [java] Duration:	2 ms		Content: America dave 516713 30
     [java] Duration:	2 ms		Content: America harry 520207 37
     [java] Duration:	2 ms		Content: America dave 684861 33
     [java] Duration:	2 ms		Content: America harry 726382 31
     [java] Duration:	2 ms		Content: America harry 459870 52
     [java] Duration:	2 ms		Content: America fred 285861 38
     [java] Duration:	2 ms		Content: America harry 878583 48
     [java] Duration:	2 ms		Content: America dave 16375 30
     [java] Duration:	2 ms		Content: America bob 426350 51
     [java] Duration:	2 ms		Content: America fred 999114 31
     [java] Duration:	1 ms		Content: America harry 864439 51
     [java] Duration:	23 ms		Content: America bob 469270 36
     [java] Duration:	3 ms		Content: America dave 645609 54
     [java] Duration:	2 ms		Content: America dave 239936 30
     [java] Duration:	2 ms		Content: America harry 1012044 40
     [java] Duration:	3 ms		Content: America bob 1038573 32
     [java] Duration:	2 ms		Content: America harry 218139 53
     [java] Duration:	2 ms		Content: America dave 904888 40
     [java] Duration:	2 ms		Content: America harry 256527 45
     [java] Duration:	2 ms		Content: America fred 710948 31
     [java] Duration:	2 ms		Content: America dave 839324 40
     [java] Duration:	2 ms		Content: America harry 385223 53
     [java] Duration:	2 ms		Content: America dave 603787 36
     [java] Duration:	2 ms		Content: America bob 565637 46
     [java] Duration:	22 ms		Content: America harry 491937 45
     [java] Duration:	2 ms		Content: America bob 828041 53
     [java] Duration:	2 ms		Content: America fred 437039 43
     [java] Duration:	2 ms		Content: America harry 358789 39
     [java] Duration:	2 ms		Content: America dave 347809 40
     [java] Duration:	2 ms		Content: America dave 995895 31
     [java] Duration:	2 ms		Content: America dave 163077 51
     [java] Duration:	2 ms		Content: America bob 980370 59
     [java] Duration:	2 ms		Content: America dave 444051 31
     [java] Duration:	2 ms		Content: America dave 772153 31
     [java] Duration:	1 ms		Content: America dave 573196 59
     [java] Duration:	2 ms		Content: America fred 407791 49
     [java] Duration:	2 ms		Content: America harry 756744 52
     [java] Duration:	23 ms		Content: America dave 900087 32
     [java] Duration:	1 ms		Content: America fred 358126 47
     [java] Duration:	2 ms		Content: America harry 772004 37
     [java] Duration:	2 ms		Content: America bob 580310 53
     [java] Duration:	11 ms		Content: America bob 543609 40
     [java] Duration:	2 ms		Content: America dave 928456 31
     [java] Duration:	2 ms		Content: America dave 596912 30
     [java] Duration:	2 ms		Content: America harry 999278 51
     [java] Duration:	2 ms		Content: America fred 421414 48
     [java] Duration:	23 ms		Content: America fred 894824 41
     [java] Duration:	2 ms		Content: America harry 147654 44
     [java] Duration:	2 ms		Content: America dave 923650 48
     [java] Duration:	2 ms		Content: America bob 796978 49
     [java] Duration:	2 ms		Content: America bob 978403 50
     [java] Duration:	2 ms		Content: America harry 661243 58
     [java] Duration:	3 ms		Content: America harry 281989 36
     [java] Duration:	2 ms		Content: America harry 127266 37
     [java] Duration:	2 ms		Content: America dave 363658 52
     [java] Duration:	2 ms		Content: America fred 584321 59
     [java] Duration:	2 ms		Content: America harry 163335 54
     [java] Duration:	2 ms		Content: America harry 779118 52
     [java] Duration:	2 ms		Content: America harry 865869 31
     [java] Duration:	22 ms		Content: America harry 782627 47
     [java] Duration:	2 ms		Content: America dave 395614 46
     [java] Duration:	2 ms		Content: America bob 594358 38
     [java] Duration:	2 ms		Content: America dave 460855 42
     [java] Duration:	2 ms		Content: America dave 55650 37
     [java] Duration:	2 ms		Content: America dave 411662 48
     [java] Duration:	2 ms		Content: America harry 489757 37
     [java] Duration:	2 ms		Content: America dave 469818 45
     [java] Duration:	2 ms		Content: America dave 102174 32
     [java] Duration:	2 ms		Content: America dave 499527 55
     [java] Duration:	2 ms		Content: America harry 596036 34
     [java] Duration:	2 ms		Content: America fred 767143 34
     [java] Duration:	2 ms		Content: America bob 463503 53
