Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	268 ms		Content: Europe alice 939743 58
     [java] Duration:	2 ms		Content: Europe alice 108489 55
     [java] Duration:	2 ms		Content: Europe eve 179146 39
     [java] Duration:	2 ms		Content: Europe gary 317699 55
     [java] Duration:	2 ms		Content: Europe carol 813678 38
     [java] Duration:	2 ms		Content: Europe alice 314941 50
     [java] Duration:	2 ms		Content: Europe eve 214726 55
     [java] Duration:	2 ms		Content: Europe alice 524231 51
     [java] Duration:	2 ms		Content: Europe gary 1020939 44
     [java] Duration:	2 ms		Content: Europe carol 29850 32
     [java] Duration:	2 ms		Content: Europe gary 712142 53
     [java] Duration:	2 ms		Content: Europe carol 514176 42
     [java] Duration:	2 ms		Content: Europe eve 538453 31
     [java] Duration:	2 ms		Content: Europe gary 20245 32
     [java] Duration:	2 ms		Content: Europe carol 197902 41
     [java] Duration:	2 ms		Content: Europe carol 450806 38
     [java] Duration:	3 ms		Content: Europe alice 895621 35
     [java] Duration:	2 ms		Content: Europe eve 109063 33
     [java] Duration:	2 ms		Content: Europe alice 962427 58
     [java] Duration:	2 ms		Content: Europe alice 174344 58
     [java] Duration:	2 ms		Content: Europe carol 714778 53
     [java] Duration:	2 ms		Content: Europe carol 252669 36
     [java] Duration:	2 ms		Content: Europe eve 313410 54
     [java] Duration:	2 ms		Content: Europe carol 509501 34
     [java] Duration:	2 ms		Content: Europe alice 313021 47
     [java] Duration:	2 ms		Content: Europe alice 145847 40
     [java] Duration:	2 ms		Content: Europe alice 820894 32
     [java] Duration:	2 ms		Content: Europe eve 263995 48
     [java] Duration:	2 ms		Content: Europe gary 451064 32
     [java] Duration:	2 ms		Content: Europe carol 38905 41
     [java] Duration:	2 ms		Content: Europe gary 350259 37
     [java] Duration:	2 ms		Content: Europe gary 31838 43
     [java] Duration:	2 ms		Content: Europe alice 1010859 36
     [java] Duration:	2 ms		Content: Europe carol 838055 34
     [java] Duration:	2 ms		Content: Europe gary 471606 38
     [java] Duration:	2 ms		Content: Europe gary 643450 33
     [java] Duration:	2 ms		Content: Europe gary 240101 52
     [java] Duration:	2 ms		Content: Europe carol 827083 55
     [java] Duration:	2 ms		Content: Europe gary 990775 54
     [java] Duration:	2 ms		Content: Europe gary 123757 51
     [java] Duration:	2 ms		Content: Europe gary 673672 56
     [java] Duration:	2 ms		Content: Europe eve 379661 36
     [java] Duration:	2 ms		Content: Europe eve 196899 52
     [java] Duration:	2 ms		Content: Europe gary 452211 57
     [java] Duration:	2 ms		Content: Europe alice 611184 42
     [java] Duration:	2 ms		Content: Europe eve 945660 39
     [java] Duration:	2 ms		Content: Europe gary 118039 46
     [java] Duration:	2 ms		Content: Europe gary 396362 51
     [java] Duration:	2 ms		Content: Europe alice 967698 44
     [java] Duration:	2 ms		Content: Europe carol 186564 30
     [java] Duration:	2 ms		Content: Europe eve 11750 52
     [java] Duration:	2 ms		Content: Europe eve 415490 42
     [java] Duration:	2 ms		Content: Europe eve 857163 30
     [java] Duration:	2 ms		Content: Europe carol 335199 54
     [java] Duration:	2 ms		Content: Europe alice 634805 49
     [java] Duration:	1 ms		Content: Europe carol 973543 36
     [java] Duration:	7 ms		Content: Europe gary 689102 47
     [java] Duration:	2 ms		Content: Europe carol 654356 52
     [java] Duration:	2 ms		Content: Europe alice 164808 47
     [java] Duration:	2 ms		Content: Europe gary 430931 41
     [java] Duration:	2 ms		Content: Europe gary 994830 37
     [java] Duration:	2 ms		Content: Europe carol 899806 38
     [java] Duration:	2 ms		Content: Europe alice 804039 40
     [java] Duration:	2 ms		Content: Europe eve 347963 39
     [java] Duration:	2 ms		Content: Europe carol 728204 47
     [java] Duration:	2 ms		Content: Europe eve 191178 37
     [java] Duration:	2 ms		Content: Europe gary 595394 54
     [java] Duration:	2 ms		Content: Europe carol 593700 35
     [java] Duration:	2 ms		Content: Europe carol 344935 43
     [java] Duration:	2 ms		Content: Europe gary 617866 45
     [java] Duration:	2 ms		Content: Europe alice 234002 39
     [java] Duration:	2 ms		Content: Europe alice 207561 43
     [java] Duration:	2 ms		Content: Europe carol 736169 59
     [java] Duration:	2 ms		Content: Europe eve 83309 45
     [java] Duration:	2 ms		Content: Europe carol 91039 50
     [java] Duration:	2 ms		Content: Europe gary 535806 53
     [java] Duration:	2 ms		Content: Europe alice 37429 35
     [java] Duration:	2 ms		Content: Europe alice 176050 32
     [java] Duration:	2 ms		Content: Europe eve 187769 36
     [java] Duration:	2 ms		Content: Europe eve 375942 50
     [java] Duration:	2 ms		Content: Europe gary 354392 37
     [java] Duration:	2 ms		Content: Europe alice 741497 42
     [java] Duration:	2 ms		Content: Europe alice 1002899 39
     [java] Duration:	1 ms		Content: Europe alice 922700 47
     [java] Duration:	2 ms		Content: Europe alice 880613 35
     [java] Duration:	1 ms		Content: Europe alice 140541 32
     [java] Duration:	1 ms		Content: Europe alice 933446 58
     [java] Duration:	2 ms		Content: Europe carol 602395 31
     [java] Duration:	2 ms		Content: Europe gary 607336 57
     [java] Duration:	2 ms		Content: Europe alice 825220 31
     [java] Duration:	2 ms		Content: Europe eve 441036 51
     [java] Duration:	1 ms		Content: Europe gary 223797 31
     [java] Duration:	2 ms		Content: Europe carol 51561 57
     [java] Duration:	2 ms		Content: Europe carol 869709 30
     [java] Duration:	2 ms		Content: Europe alice 703757 56
     [java] Duration:	1 ms		Content: Europe eve 514377 31
     [java] Duration:	2 ms		Content: Europe carol 675530 30
     [java] Duration:	2 ms		Content: Europe gary 1006881 47
     [java] Duration:	2 ms		Content: Europe gary 842561 51
     [java] Duration:	2 ms		Content: Europe alice 833805 43
     [java] Duration:	3 ms		Content: Europe alice 609336 54
     [java] Duration:	2 ms		Content: Europe eve 674143 46
     [java] Duration:	2 ms		Content: Europe gary 425094 45
     [java] Duration:	2 ms		Content: Europe gary 27746 37
     [java] Duration:	2 ms		Content: Europe eve 708441 54
     [java] Duration:	2 ms		Content: Europe gary 175724 48
     [java] Duration:	2 ms		Content: Europe eve 356655 47
     [java] Duration:	2 ms		Content: Europe carol 42562 30
     [java] Duration:	2 ms		Content: Europe eve 278951 34
     [java] Duration:	2 ms		Content: Europe alice 883193 38
     [java] Duration:	2 ms		Content: Europe carol 1026499 45
     [java] Duration:	1 ms		Content: Europe carol 614568 38
     [java] Duration:	2 ms		Content: Europe eve 177961 53
     [java] Duration:	2 ms		Content: Europe carol 877855 51
     [java] Duration:	2 ms		Content: Europe alice 299679 44
     [java] Duration:	2 ms		Content: Europe eve 518829 52
     [java] Duration:	2 ms		Content: Europe alice 657930 33
     [java] Duration:	2 ms		Content: Europe eve 276117 40
     [java] Duration:	2 ms		Content: Europe gary 374299 47
     [java] Duration:	2 ms		Content: Europe gary 395131 40
     [java] Duration:	2 ms		Content: Europe eve 58568 50
     [java] Duration:	2 ms		Content: Europe eve 546561 42
     [java] Duration:	2 ms		Content: Europe eve 448338 56
     [java] Duration:	1 ms		Content: Europe alice 152858 34
     [java] Duration:	2 ms		Content: Europe gary 231668 49
     [java] Duration:	2 ms		Content: Europe eve 638044 49
     [java] Duration:	2 ms		Content: Europe eve 172342 46
     [java] Duration:	2 ms		Content: Europe carol 798524 30
     [java] Duration:	2 ms		Content: Europe carol 352213 32
     [java] Duration:	2 ms		Content: Europe alice 222627 36
     [java] Duration:	2 ms		Content: Europe carol 60279 44
     [java] Duration:	2 ms		Content: Europe gary 652014 44
     [java] Duration:	2 ms		Content: Europe gary 47090 57
     [java] Duration:	2 ms		Content: Europe gary 59991 38
     [java] Duration:	2 ms		Content: Europe alice 646532 35
     [java] Duration:	2 ms		Content: Europe eve 958639 44
     [java] Duration:	2 ms		Content: Europe gary 312130 56
     [java] Duration:	2 ms		Content: Europe carol 136514 52
     [java] Duration:	3 ms		Content: Europe alice 787342 51
     [java] Duration:	2 ms		Content: Europe carol 970442 55
     [java] Duration:	2 ms		Content: Europe gary 588082 32
     [java] Duration:	2 ms		Content: Europe alice 324529 43
     [java] Duration:	2 ms		Content: Europe eve 499099 46
     [java] Duration:	2 ms		Content: Europe carol 123347 35
     [java] Duration:	3 ms		Content: Europe gary 537003 57
     [java] Duration:	2 ms		Content: Europe alice 312744 44
     [java] Duration:	2 ms		Content: Europe carol 963023 58
     [java] Duration:	2 ms		Content: Europe eve 690446 41
     [java] Duration:	2 ms		Content: Europe gary 501602 39
     [java] Duration:	2 ms		Content: Europe alice 75002 56
     [java] Duration:	2 ms		Content: Europe alice 400584 49
     [java] Duration:	2 ms		Content: Europe carol 867336 43
     [java] Duration:	2 ms		Content: Europe gary 119579 38
     [java] Duration:	2 ms		Content: Europe gary 760823 57
     [java] Duration:	2 ms		Content: Europe alice 74108 59
     [java] Duration:	2 ms		Content: Europe alice 221718 45
     [java] Duration:	2 ms		Content: Europe eve 705587 47
     [java] Duration:	2 ms		Content: Europe gary 365872 47
     [java] Duration:	2 ms		Content: Europe carol 440632 57
     [java] Duration:	2 ms		Content: Europe eve 137054 32
     [java] Duration:	2 ms		Content: Europe alice 262053 34
     [java] Duration:	2 ms		Content: Europe alice 499767 51
     [java] Duration:	2 ms		Content: Europe alice 49276 55
     [java] Duration:	2 ms		Content: Europe eve 139796 51
     [java] Duration:	2 ms		Content: Europe gary 428767 34
     [java] Duration:	2 ms		Content: Europe carol 774021 39
     [java] Duration:	2 ms		Content: Europe eve 162331 59
     [java] Duration:	2 ms		Content: Europe gary 479472 36
     [java] Duration:	4 ms		Content: Europe alice 56877 54
     [java] Duration:	2 ms		Content: Europe carol 361865 52
     [java] Duration:	2 ms		Content: Europe alice 123807 51
     [java] Duration:	2 ms		Content: Europe alice 892521 51
     [java] Duration:	2 ms		Content: Europe eve 462860 53
     [java] Duration:	2 ms		Content: Europe gary 210621 31
     [java] Duration:	2 ms		Content: Europe gary 581666 56
     [java] Duration:	2 ms		Content: Europe carol 345648 57
     [java] Duration:	2 ms		Content: Europe carol 90815 57
     [java] Duration:	2 ms		Content: Europe alice 264163 56
     [java] Duration:	2 ms		Content: Europe alice 914921 58
     [java] Duration:	2 ms		Content: Europe carol 94295 39
     [java] Duration:	2 ms		Content: Europe carol 588914 46
     [java] Duration:	2 ms		Content: Europe alice 595704 50
     [java] Duration:	2 ms		Content: Europe eve 303794 35
     [java] Duration:	2 ms		Content: Europe eve 647935 50
     [java] Duration:	2 ms		Content: Europe gary 867292 51
     [java] Duration:	2 ms		Content: Europe alice 900647 39
     [java] Duration:	2 ms		Content: Europe gary 149323 56
     [java] Duration:	1 ms		Content: Europe eve 771317 35
     [java] Duration:	2 ms		Content: Europe gary 775078 43
     [java] Duration:	2 ms		Content: Europe alice 265947 56
     [java] Duration:	2 ms		Content: Europe alice 802868 53
     [java] Duration:	2 ms		Content: Europe gary 136303 56
     [java] Duration:	2 ms		Content: Europe eve 614935 33
     [java] Duration:	2 ms		Content: Europe gary 242571 42
     [java] Duration:	2 ms		Content: Europe alice 955167 37
     [java] Duration:	2 ms		Content: Europe gary 524863 34
     [java] Duration:	2 ms		Content: Europe carol 203868 55
     [java] Duration:	2 ms		Content: Europe carol 371940 50
     [java] Duration:	2 ms		Content: Europe eve 3038 30
     [java] Duration:	2 ms		Content: Europe alice 497175 49
     [java] Duration:	2 ms		Content: Europe eve 41310 48
     [java] Duration:	2 ms		Content: Europe alice 724767 44
     [java] Duration:	2 ms		Content: Europe eve 187092 40
     [java] Duration:	2 ms		Content: Europe alice 610589 34
     [java] Duration:	2 ms		Content: Europe carol 533397 57
     [java] Duration:	2 ms		Content: Europe carol 512474 34
     [java] Duration:	2 ms		Content: Europe carol 42831 54
     [java] Duration:	2 ms		Content: Europe eve 992207 51
     [java] Duration:	2 ms		Content: Europe alice 563031 44
     [java] Duration:	2 ms		Content: Europe eve 296024 58
     [java] Duration:	2 ms		Content: Europe alice 144664 41
     [java] Duration:	2 ms		Content: Europe carol 585810 57
     [java] Duration:	2 ms		Content: Europe eve 260103 51
     [java] Duration:	2 ms		Content: Europe gary 367922 58
     [java] Duration:	1 ms		Content: Europe eve 1022572 31
     [java] Duration:	2 ms		Content: Europe carol 765370 32
     [java] Duration:	2 ms		Content: Europe eve 411189 49
     [java] Duration:	2 ms		Content: Europe alice 539523 33
     [java] Duration:	1 ms		Content: Europe carol 767481 57
     [java] Duration:	1 ms		Content: Europe eve 34845 37
     [java] Duration:	2 ms		Content: Europe eve 565031 39
     [java] Duration:	2 ms		Content: Europe alice 89155 52
     [java] Duration:	1 ms		Content: Europe eve 1048529 33
     [java] Duration:	3 ms		Content: Europe gary 999556 52
     [java] Duration:	1 ms		Content: Europe alice 491344 52
     [java] Duration:	2 ms		Content: Europe eve 283899 52
     [java] Duration:	2 ms		Content: Europe carol 759874 58
     [java] Duration:	2 ms		Content: Europe carol 35451 42
     [java] Duration:	1 ms		Content: Europe alice 616761 38
     [java] Duration:	2 ms		Content: Europe gary 141623 44
     [java] Duration:	1 ms		Content: Europe gary 983101 33
     [java] Duration:	2 ms		Content: Europe eve 124832 46
     [java] Duration:	3 ms		Content: Europe alice 658682 51
     [java] Duration:	2 ms		Content: Europe alice 990724 57
     [java] Duration:	2 ms		Content: Europe carol 873612 46
     [java] Duration:	2 ms		Content: Europe alice 917485 37
     [java] Duration:	2 ms		Content: Europe alice 306617 48
     [java] Duration:	2 ms		Content: Europe carol 301705 30
     [java] Duration:	2 ms		Content: Europe alice 727891 34
     [java] Duration:	2 ms		Content: Europe carol 123777 31
     [java] Duration:	2 ms		Content: Europe carol 960224 49
     [java] Duration:	2 ms		Content: Europe eve 33324 45
     [java] Duration:	2 ms		Content: Europe eve 218702 36
     [java] Duration:	2 ms		Content: Europe gary 128141 45
     [java] Duration:	2 ms		Content: Europe gary 859531 58
     [java] Duration:	2 ms		Content: Europe alice 137216 56
     [java] Duration:	2 ms		Content: Europe alice 917534 38
     [java] Duration:	2 ms		Content: Europe carol 467345 31
     [java] Duration:	2 ms		Content: Europe gary 811100 44
     [java] Duration:	2 ms		Content: Europe alice 538642 54
     [java] Duration:	2 ms		Content: Europe alice 688992 35
     [java] Duration:	2 ms		Content: Europe eve 462189 49
     [java] Duration:	2 ms		Content: Europe gary 408650 37
     [java] Duration:	2 ms		Content: Europe gary 138745 35
     [java] Duration:	2 ms		Content: Europe gary 457633 46
     [java] Duration:	2 ms		Content: Europe alice 391142 48
     [java] Duration:	2 ms		Content: Europe eve 91160 44
     [java] Duration:	2 ms		Content: Europe eve 498796 54
     [java] Duration:	2 ms		Content: Europe alice 446011 58
     [java] Duration:	2 ms		Content: Europe eve 500235 36
     [java] Duration:	2 ms		Content: Europe gary 423447 48
     [java] Duration:	2 ms		Content: Europe carol 1043430 49
     [java] Duration:	2 ms		Content: Europe carol 772073 41
     [java] Duration:	2 ms		Content: Europe carol 703094 33
     [java] Duration:	2 ms		Content: Europe gary 488548 52
     [java] Duration:	2 ms		Content: Europe eve 467516 53
